subjID	session	Block	trialCount	earnings	Gam1Onset	Gam2Onset	FBOnset	KPlate	RTlate	KPs	RT	KP_Final	SLOnset	Gam1_1	Gam1_2	Gam2_1	Gam2_2	jit1	jit2	jit3	
2	2.000	1.000	196.000	666.519	1907.295	1909.640	1910.834	nan	nan	8,	1911.243,	8.000	1913.836	81.750	183.020	66.830	223.870	1.383	1.195	3.145	
2	2.000	1.000	197.000	666.519	1917.020	1919.226	1919.913	nan	nan	9,9,	1920.441,1921.783,	9.000	1922.915	81.750	122.320	44.670	149.620	1.243	0.688	3.691	
2	2.000	1.000	198.000	666.519	1926.647	1928.476	1929.192	nan	nan	8,	1929.591,	8.000	1932.194	81.750	149.620	54.640	223.870	0.867	0.717	2.328	
2	2.000	1.000	199.000	666.519	1934.561	1936.559	1938.269	nan	nan	8,	1938.655,	8.000	1941.274	44.670	223.870	81.750	149.620	1.035	1.711	3.029	
2	2.000	1.000	200.000	666.519	1944.343	1946.645	1948.070	nan	nan	9,	1948.332,	9.000	1951.074	122.320	54.640	149.620	54.640	1.339	1.426	3.196	
2	2.000	1.000	201.000	666.519	1954.311	1956.607	1957.883	nan	nan	8,	1958.445,	8.000	1960.885	44.670	183.020	81.750	149.620	1.334	1.277	2.920	
2	2.000	1.000	202.000	666.519	1963.845	1966.648	1967.765	nan	nan	9,	1968.130,	9.000	1970.766	66.830	122.320	44.670	183.020	1.841	1.117	3.878	
2	2.000	1.000	203.000	666.519	1974.685	1977.594	1978.783	nan	nan	8,	1979.180,	8.000	1981.784	81.750	122.320	54.640	223.870	1.947	1.190	3.363	
2	2.000	1.000	204.000	666.519	1985.189	1987.711	1988.804	nan	nan	9,	1989.545,	9.000	1991.806	81.750	149.620	66.830	183.020	1.561	1.093	3.421	
2	2.000	1.000	205.000	666.519	1995.268	1997.414	1999.245	nan	nan	9,	1999.598,	9.000	2002.249	66.830	149.620	54.640	183.020	1.185	1.831	2.566	
2	2.000	1.000	206.000	666.519	2004.857	2006.704	2007.247	nan	nan	8,	2008.019,	8.000	2010.249	66.830	183.020	54.640	223.870	0.886	0.543	3.183	
2	2.000	1.000	207.000	666.519	2013.473	2015.412	2017.021	nan	nan	8,	2017.356,	8.000	2020.022	54.640	183.020	81.750	149.620	0.977	1.609	3.698	
2	2.000	1.000	208.000	666.519	2023.762	2026.043	2026.779	nan	nan	8,	2027.206,	8.000	2029.783	81.750	122.320	66.830	223.870	1.320	0.736	2.206	
2	2.000	1.000	209.000	666.519	2032.030	2034.528	2036.315	nan	nan	9,	2038.000,	9.000	2039.317	81.750	122.320	44.670	183.020	1.537	1.788	2.939	
2	2.000	1.000	210.000	666.519	2042.297	2043.864	2045.381	nan	nan	9,	2045.765,	9.000	2048.385	54.640	122.320	44.670	223.870	0.606	1.518	3.209	
2	2.000	1.000	211.000	666.519	2051.636	2053.945	2055.410	nan	nan	9,	2056.284,	9.000	2058.411	66.830	149.620	44.670	223.870	1.349	1.465	3.518	
2	2.000	1.000	212.000	666.519	2061.972	2064.010	2064.770	nan	nan	8,	2065.128,	8.000	2067.774	44.670	122.320	66.830	223.870	1.079	0.760	2.675	
2	2.000	1.000	213.000	666.519	2070.492	2072.444	2073.348	nan	nan	9,	2073.882,	9.000	2076.350	81.750	183.020	44.670	223.870	0.992	0.905	2.058	
2	2.000	1.000	214.000	666.519	2078.450	2080.074	2081.374	nan	nan	9,	2081.772,	9.000	2084.378	81.750	122.320	54.640	183.020	0.664	1.301	3.119	
2	2.000	1.000	215.000	666.519	2087.540	2089.275	2090.845	nan	nan	8,	2091.155,	8.000	2093.847	81.750	149.620	66.830	223.870	0.775	1.571	2.013	
